Transaction_ID,Country,Product,Import_Export,Quantity,Value,Date,Category,Port,Customs_Code,Weight,Shipping_Method,Supplier,Customer,Invoice_Number,Payment_Terms
eb5d5b83-8a2c-4de2-983c-a6cdb463a71f,Pitcairn Islands,want,Export,9853,2837.47,10-02-2023,Machinery,Yvonneville,639684,33.86,Air,Fields Group,James Bowman,78877823,Prepaid
775bc098-6102-4ba2-8687-bea16173fade,Vietnam,information,Import,4643,2821.45,09-04-2021,Machinery,New Samuel,311240,3611.87,Air,Daniels Inc,Lauren Johnson,62554654,Prepaid
2b57b2e0-642b-4266-abf6-cfe9dd468b92,Panama,crime,Import,5688,5474.31,15-07-2022,Machinery,Judyburgh,977415,4856.49,Land,Miller-Mendez,Breanna Humphrey,2409955,Net 30
4b9ec84c-4343-472b-a048-db18c67502ef,British Virgin Islands,drop,Import,8469,225.07,11-05-2020,Electronics,Thomasfurt,429366,3687.18,Air,Morris PLC,William Hawkins,15863949,Prepaid
9eb997b7-914d-46b5-b5f9-de36764f0d87,Turks and Caicos Islands,successful,Import,8705,7376.78,02-02-2022,Furniture,Smithtown,127846,2170.71,Sea,Richardson-Robinson,John Thomas,88298175,Cash on Delivery
801fa463-0512-4151-bc1e-8145dc309b69,New Zealand,charge,Import,4108,6496.8,08-03-2022,Machinery,Port Annland,110839,3535.09,Sea,"Fowler, West and Brady",Martha Knox,42965827,Cash on Delivery
d26eeeba-53ff-4644-8741-ee56b5e2834d,Bahrain,onto,Import,2357,5051.41,28-10-2023,Electronics,Douglastown,817706,1756.78,Air,Shah and Sons,Dr. Joseph Garrison,68892252,Cash on Delivery
1ad9ec63-ba64-4b01-a76c-5c21513a81ca,Peru,customer,Import,3755,5240.89,13-08-2020,Clothing,Port Kimberly,691422,476.67,Land,"Keller, Scott and Galloway",Carmen Conley,72635916,Cash on Delivery
3317a43d-aa89-4ec5-9045-bac6ed0cd9ae,Oman,enjoy,Import,7528,7112.23,30-04-2021,Furniture,Edwardsstad,409612,2379.43,Air,"Smith, Gregory and Chambers",Nicole Vasquez,63915963,Net 60
d5221afa-f98d-434f-9904-6f5305039e3b,French Guiana,everyone,Export,6456,2945.75,04-07-2021,Furniture,Stewartshire,394418,369.32,Air,Garcia and Sons,Jessica Conrad,65583693,Cash on Delivery
59743b45-bf96-48a7-ab16-8290ea8ba42b,Kiribati,agree,Export,8472,2171.18,17-01-2021,Furniture,New Melissa,880462,3572.36,Air,Olson-White,Laura Martinez,63618269,Cash on Delivery
27b22a70-a945-4a96-a123-9c7249ace049,Costa Rica,enter,Import,8870,7028.66,17-12-2021,Electronics,New Matthewmouth,180759,1972.84,Sea,Sanchez Ltd,Rachel Thomas,81256016,Prepaid
08904182-62a5-4568-a945-72495ba955af,Mozambique,defense,Import,1785,6606.51,07-09-2019,Electronics,Claytonton,721883,1080.52,Land,Johnson Group,Anthony Marshall,51795392,Cash on Delivery
f192d1bf-649b-48bb-97ce-6f6efc12c878,Turks and Caicos Islands,yourself,Export,2784,3779.87,30-10-2021,Machinery,West Mariefort,872849,2552.35,Air,Hernandez-Miller,Thomas Rhodes,45441572,Prepaid
96085016-2d16-410b-b48d-02d05bf3e13c,Greece,product,Export,6859,8744.7,17-11-2022,Furniture,East Davidhaven,399843,197.88,Sea,Jackson-Murphy,Eric Vang,41407613,Net 30
4b990ee7-f671-4d76-955e-988df24bfd76,Lebanon,place,Import,8572,2741.63,02-04-2021,Clothing,Robertfurt,680660,580.53,Air,Jordan-Phelps,Charles Myers,53350541,Prepaid
32861300-9f88-49c2-8e36-a0f16da4022d,Saint Helena,matter,Import,9341,356.88,05-01-2024,Toys,Fergusonmouth,293673,2568.96,Land,Hopkins-Andrews,William Soto,10849115,Cash on Delivery
d82c231a-5a53-492f-b59c-1c69ffe7d27f,Western Sahara,condition,Import,2731,613.46,22-11-2021,Clothing,Bradfordville,649844,1331.25,Land,"Jackson, Richardson and Reynolds",Roy Carter,15353147,Net 30
97078c0e-3812-4f4a-b9c3-2574c3eb9ff7,North Macedonia,use,Export,1623,4961.05,11-06-2020,Furniture,Hansenfort,407099,3185.09,Air,"Cox, Adams and Reed",Jacob Phillips,52674658,Prepaid
e0061e20-f879-4f5e-880c-4f1ff32682f2,New Caledonia,above,Import,9995,7278.35,08-09-2022,Furniture,Pearsonborough,524693,3041.39,Air,Goodman Group,Ryan Robinson,3172204,Cash on Delivery
359bc58b-914b-4ce5-983b-6e83be4cfa54,Canada,billion,Export,931,3896.85,28-11-2021,Electronics,East Caseyhaven,441711,2129.25,Land,Rodriguez-Dodson,Joshua Dixon,2514981,Prepaid
e4fe0447-765f-4b25-97f1-bfc5cdbfa829,Venezuela,later,Export,9813,1300.14,04-02-2023,Toys,Mitchellview,414629,2141.61,Land,Foster-Aguilar,Jessica Anderson,41319057,Cash on Delivery
1cb66f67-46e7-45ad-9bce-35d8cbe88a3f,Mozambique,them,Export,7737,6956.88,21-05-2021,Machinery,Christopherchester,984970,1944.97,Air,"Ward, Green and Molina",Donna Thompson,98564350,Net 30
c07b109a-9baf-4167-a069-d95f92bb7f1f,British Virgin Islands,simple,Import,4666,6428.87,28-09-2023,Clothing,Lake Scottfort,193643,181.7,Sea,"Clark, Schwartz and Mcdaniel",Kelly Simon,9901670,Net 30
03bfd4bd-07bc-466a-b996-cda3dbc960f6,Serbia,red,Export,8977,3575.67,12-10-2022,Machinery,Tonyafort,510884,4206.33,Air,Hull-Norman,Kelly Castaneda,14874109,Cash on Delivery
b7fec468-ccef-44c0-8381-c0c705aa5e40,British Indian Ocean Territory (Chagos Archipelago),leader,Export,8885,1656.94,04-03-2024,Electronics,South Jeremy,365435,1872.07,Land,Golden-Mitchell,Johnny Lee,37184026,Cash on Delivery
68e0cf1b-67f7-4538-bef9-0dea7ec316ec,Mayotte,which,Export,8566,1968.23,11-10-2022,Toys,Heathhaven,876508,4013.7,Air,Knox-Allen,Shelby Potter,58998437,Net 60
53bab3ba-9ce8-4fa7-a7a2-7fbdc50fc900,Cambodia,at,Export,6022,246.39,20-10-2022,Toys,Sarahville,370336,883.31,Air,"Phelps, Anderson and Alvarez",Christopher Douglas,6067205,Net 30
247a8333-f7b0-47d2-8da8-056c3d15eef7,Guinea-Bissau,positive,Export,7972,1714.77,01-12-2023,Electronics,Sheriberg,545970,2484.12,Air,Dean LLC,Sean Martinez,7584866,Prepaid
eb8afc40-af24-4d5a-b896-72f64e00b989,Cape Verde,truth,Export,6337,4786.08,04-11-2020,Machinery,Middletonburgh,616472,2064.2,Air,"Espinoza, Bennett and Sanchez",Jamie Bryan,42872821,Prepaid
bbca76e0-e56a-47e7-82f8-11266c2c90a7,Uruguay,second,Export,7238,7453.34,30-10-2023,Machinery,Moralesborough,825411,4696.37,Air,"Estes, Bryant and Thompson",Joshua Young,3450103,Prepaid
276dd101-aca7-43ae-975f-c6dfacc9ff36,Uruguay,time,Import,198,6622.57,15-05-2023,Clothing,West Kristin,964405,1346.52,Land,Briggs PLC,Christine Ray,89308197,Net 30
29315635-a7c1-450b-85db-5447d7e9e3c2,Guam,car,Import,511,7037.85,24-08-2023,Electronics,Christopherport,959402,2473.58,Land,Barrett Inc,Todd Martin,74385415,Cash on Delivery
ba72ec89-4d34-49c9-86b0-04ae71197d0b,Bermuda,help,Export,8242,3830.69,05-09-2023,Machinery,Williamsberg,240594,448.02,Sea,Carlson and Sons,Kenneth Morales,2686045,Net 60
e0623ef1-8d59-41bd-9318-9500377f2e47,French Polynesia,church,Import,5959,6479.71,16-08-2022,Furniture,Lake Katherineville,911433,1129.96,Land,Watson-Brown,Kristin Ellis,23794112,Prepaid
a1de5188-9268-4e5c-a245-01b35ea3d909,Guinea,center,Import,5539,8172.88,12-11-2019,Electronics,Bensonchester,186550,4009.71,Land,Anderson-Turner,Susan Dennis,3054026,Prepaid
319008f9-639c-4462-bd69-462c8f50e84f,British Virgin Islands,age,Export,7588,5955.71,24-06-2022,Toys,Frenchchester,283622,3033.28,Air,Rivera-Cowan,Nancy Martin,35564858,Prepaid
e33b8cee-5e76-403e-9084-6c10a273e022,Armenia,place,Import,1572,3824.75,03-05-2024,Clothing,North Luke,449920,4858.26,Sea,Rodriguez Group,Brett Davis,88184287,Cash on Delivery
8976f657-9b1c-49dc-b454-60893771601d,French Southern Territories,heavy,Export,51,3852.62,03-06-2021,Toys,Christopherstad,159349,4107.11,Land,Williams-Petersen,Tony Martinez,51551937,Net 60
fc62b68b-a5e4-43ef-9ced-85362a86160c,Ecuador,exactly,Export,1373,1138.43,13-12-2020,Electronics,Goldenhaven,817659,4045.93,Land,Martinez Inc,Alexander Montes,49234576,Cash on Delivery
895492f5-3045-4619-affa-61d7d16e8649,Sri Lanka,against,Export,5100,1801.22,29-01-2023,Toys,Port Christinachester,302131,3352.78,Air,Castro-Gonzalez,Jordan Norton,79537696,Net 60
b2daa1f6-cc16-414a-ae4a-6e781cf4a8ed,Argentina,body,Export,3587,5086.99,28-01-2020,Clothing,Carlosstad,121963,3755.63,Air,Calderon-Campbell,William Jimenez,71144652,Net 60
d5934d23-d33c-4060-82d9-60d35ab4850c,Dominica,feel,Export,3854,6775.72,04-02-2020,Furniture,Frankside,426719,4672.36,Sea,Jones-Johnson,Barry Edwards,30658492,Net 30
e1289e96-ebe3-487b-a8cb-aa9e22d72fab,Iraq,character,Import,5255,789.11,12-01-2020,Toys,Matthewbury,345105,4879.95,Air,Powell Ltd,Jennifer Massey,97488340,Prepaid
2df850c8-98c7-480a-9079-c3dd8601de2a,United Arab Emirates,long,Export,8195,9528.41,21-02-2020,Electronics,Marcusville,529248,2008.12,Air,Roy-Campbell,David Moore,11190750,Net 30
badacd24-b0d3-43f3-88d5-eeb08d1d93a1,Grenada,professional,Import,8719,5017.55,03-02-2020,Toys,South Justinborough,187731,2276.1,Air,Cook Group,Tracy Tran,2843266,Net 60
bf3df0bb-f66a-4168-b4a1-ca795718ada2,Kuwait,loss,Import,2774,749.19,14-07-2020,Machinery,Perryland,288114,3819.04,Sea,Baker-Mendoza,Jack Alexander,65504742,Cash on Delivery
d143077a-bc26-4efd-9766-5bcde35e3a3e,Uzbekistan,attorney,Import,6221,2329.45,29-08-2024,Furniture,Timothymouth,553791,507.26,Sea,Ramsey Inc,David Brown,38769081,Prepaid
b6313f8a-5911-4faf-a6d1-324e3bcc121f,Iraq,now,Export,9022,4565.07,26-04-2021,Toys,Harriston,379821,4049.29,Sea,"Butler, Price and Mcdaniel",John Hunter,76608455,Cash on Delivery
cef980ce-c471-421a-85f2-b928beb9c9e2,Kenya,responsibility,Export,9909,5738.07,14-11-2020,Furniture,Danielport,170852,485.05,Air,Porter and Sons,Benjamin Ortiz,6593772,Net 30
e1c87ff9-ee9a-40c7-9b9a-3bbda7542293,Barbados,region,Export,1156,1688.27,11-01-2024,Toys,West Michael,760320,1165.13,Air,"Turner, Choi and Hodge",Michele Wright,95880720,Prepaid
d065db94-09fa-4808-a16d-8b51e65964b0,Marshall Islands,least,Import,5461,7668.55,11-01-2022,Toys,North Amyborough,540805,3026.48,Sea,King LLC,Eric Morgan,30289174,Cash on Delivery
22a4a660-c994-44f5-abb8-5e97dc3dcd8b,Saint Martin,movie,Export,8006,1595.33,29-05-2020,Toys,Gibbsfort,135423,3593.35,Land,Davis PLC,Tiffany Hayes,52762980,Net 30
d0cd8cc6-3e14-4e5f-a35c-56b352403e1d,Seychelles,foreign,Import,1588,846.46,02-01-2024,Furniture,Denisemouth,886049,2851.27,Sea,"Nelson, Miller and Gray",Dennis Liu,65870001,Cash on Delivery
7c23bbfc-0490-442f-9b5b-f01f3d75489a,Bahamas,possible,Export,1091,6697.36,12-01-2023,Furniture,East Kristinatown,548403,3642.81,Air,Lowery-English,Julie Dougherty,29444685,Net 30
f63d0aa3-4ee0-4a50-9673-158879d31f63,Estonia,system,Export,9061,1907.65,06-08-2022,Clothing,Port Corey,145865,3993.21,Air,"Gonzalez, Harris and Macias",Tonya Morris,24613136,Net 60
3c0502c1-38bb-43b9-b3bc-e2b964864cee,China,else,Import,7230,6431.7,04-02-2021,Furniture,Youngside,453794,1346.28,Air,Leon PLC,Crystal Jackson,95254692,Cash on Delivery
159101f7-a196-4415-997e-9b9bdfe9e732,Central African Republic,consider,Export,7585,1199.29,18-04-2020,Toys,South Andrewfort,697555,2687.48,Land,"Caldwell, Gordon and Hartman",Stacy Smith,48785804,Net 60
62d6b827-187c-42ed-a415-9afe1da9628e,Spain,police,Export,1422,6571.54,18-11-2023,Electronics,Johnbury,792605,3356.78,Sea,Miranda-Thomas,Lydia Davis,5482373,Net 30
e764f780-5e5f-4e30-8a02-014a895ac592,Chad,bad,Export,9357,2204.89,22-07-2021,Electronics,Annafort,317378,1443.61,Land,Marsh-Wilson,Angela Rivera MD,45956492,Net 60
4ca4b894-39be-4694-8d1d-31ef128155e4,Yemen,good,Import,5622,6348.08,29-05-2022,Clothing,Phillipshire,885255,4599.29,Land,"Garcia, Rivas and Wilson",Matthew Schneider,22900410,Cash on Delivery
f54c01fd-7a0b-4b39-bde6-3c4fdf333f14,Suriname,explain,Export,882,7804.43,16-07-2022,Machinery,Griffinborough,610698,1951.62,Land,Barton LLC,Andrew Landry MD,85891658,Net 60
81df7030-1998-46ed-919f-1182cfc18599,United States Minor Outlying Islands,property,Export,4763,9552.71,12-04-2020,Furniture,West Meganside,924024,3294.27,Land,Stone Group,Jason King,69119552,Prepaid
ba79cb06-68ae-4048-b2ec-d932607544b5,Cameroon,audience,Export,1241,2242.06,23-11-2021,Toys,Garzaburgh,807917,3454.2,Sea,Harris-Wiley,Jacqueline Singleton,14474531,Prepaid
12f6c3db-462f-49e0-ac37-d027e4443472,Vietnam,recently,Export,6353,7354.17,22-10-2020,Machinery,Gregorychester,710212,2850.58,Land,"Nichols, Bowen and Schmitt",Patricia Arellano,76855169,Net 30
3a464a55-6430-4d4f-b609-a69d3b08602b,Togo,hot,Export,3468,680.17,20-08-2022,Machinery,North Patrick,225039,4387.06,Land,Santos Ltd,Marcus Kaiser,14309220,Net 30
f55b2e5c-a6ed-4ac0-be22-e1b751783032,Nicaragua,nothing,Import,8890,8018.07,26-03-2023,Electronics,New Alexanderfurt,887435,4630.39,Air,"Lawrence, Moore and Day",Michael Miller,62788701,Net 30
0b0cef7b-1841-4cc3-9069-5ef2ab733082,Australia,reason,Export,6870,3268.66,24-06-2024,Machinery,Mcdanielbury,718782,2421.25,Sea,Murphy-Scott,Jeanne Parker,78098235,Net 60
69083bd6-ef61-4cac-8674-d2447b056d02,United Arab Emirates,feeling,Export,3602,8263.66,04-06-2024,Machinery,Thompsonchester,882370,212.94,Air,"Stokes, Elliott and Henderson",Roger Hernandez,16958344,Cash on Delivery
ab52f380-f3c3-4699-8f94-ce97be77e210,Greece,figure,Export,7625,3306.61,02-11-2019,Machinery,Johnsonhaven,461954,4455.34,Sea,Barnes Ltd,Teresa Kaufman,12467794,Net 60
8a00d883-71bc-4fc5-8806-90664a1cebfe,South Georgia and the South Sandwich Islands,lot,Import,7552,9194.4,13-07-2020,Machinery,West Bradley,895359,1057.65,Land,Smith Inc,Clayton Miller,75908012,Cash on Delivery
13d1ab6d-097b-4105-ae3c-763d29974088,Aruba,buy,Export,4316,5022.34,03-10-2021,Clothing,New Andreaside,620814,1372.98,Land,"Ramirez, Morgan and Garcia",Mrs. Donna Torres,56801373,Cash on Delivery
1e7c32d3-be86-4e99-afa4-ba1af90c7c1f,Serbia,simple,Import,2213,2258.17,02-06-2022,Electronics,Wallacetown,894009,3742.66,Air,"Carter, Gray and Rosales",Mercedes Hayes,92428140,Net 30
2e21cb0b-eb51-45fe-8891-0db358ade473,Sierra Leone,account,Export,4264,7948.92,12-04-2021,Machinery,Matthewville,447452,4166.26,Air,"Barker, Rivas and King",Sarah Anderson,75180317,Net 60
8290abe0-8b12-4d8c-a068-cd016cde9d78,Mexico,hundred,Import,8602,1046.18,26-09-2019,Machinery,Tonyatown,372868,242.75,Air,Goodwin PLC,Jim Lopez,11931415,Net 30
2e03e952-905c-4b07-befa-37e75e142c4f,Jersey,reality,Export,4040,6554.86,13-10-2022,Toys,Johnsontown,838178,954.36,Sea,Carney-Stephens,Michael White,81938360,Net 60
466d9e99-d083-4f9f-914d-2bcc91f6ed57,Bosnia and Herzegovina,assume,Export,8464,8476.65,04-02-2021,Clothing,East Eric,149882,2320.39,Sea,Davis-Marsh,Tiffany Nguyen,74596824,Net 30
2587c46a-78d4-4a61-a033-a95aa6092e32,Zambia,wear,Export,806,1923.29,10-05-2021,Furniture,New Jennifermouth,369152,3533.7,Sea,"Dunn, Rogers and Richards",Thomas Hester,11100460,Prepaid
bc40bfa5-f4bc-4f43-a34a-e853c7bfd565,Togo,base,Export,1463,7755.51,27-10-2022,Electronics,South Elizabeth,237917,4507.73,Air,Ortiz-Johnson,Jamie Hodge,97271071,Cash on Delivery
26184c80-edf6-41e0-ae8f-0e0999755cb9,Botswana,free,Export,7852,5014.39,11-08-2023,Machinery,Port Alan,298215,1796.25,Air,Cooley LLC,Pamela Trujillo,5689364,Prepaid
75a6fb37-8a60-4eb3-bb53-786656b2a339,Saint Kitts and Nevis,protect,Import,7156,1239.83,22-04-2020,Clothing,Timothyburgh,150366,4200.99,Air,Blackburn and Sons,Daniel Hart,238017,Prepaid
75409abe-5160-4cff-8472-08cf264e9516,San Marino,little,Import,2634,482.06,28-03-2022,Machinery,New Jaimefurt,287791,269.1,Sea,"Newman, Smith and Simmons",Richard Allen,64565350,Prepaid
113c6947-fcfe-40e6-862a-cfdbedf9d1c1,Ireland,buy,Import,4641,421.21,28-01-2023,Clothing,Lake Kenneth,404990,814.83,Land,Williams Group,Joshua Castro,76743430,Prepaid
298c23bc-1a8c-482f-86b8-2ea13f44418c,Maldives,amount,Import,1475,1874.53,17-04-2022,Electronics,Port Robert,165745,3793.69,Air,Alexander-Booker,Thomas Jacobs,70702939,Prepaid
4b897c00-dc73-41d7-989e-d323a5e2237e,Italy,light,Import,3405,5525.39,14-10-2023,Clothing,South Camerontown,436560,418.75,Sea,Walker-Gross,Madison Gonzalez,16267878,Net 60
4e69d62f-0ab4-4d62-9d9b-c440b3d982c4,Taiwan,win,Export,1383,5483.7,24-07-2024,Furniture,Alexisfort,142327,3397.04,Air,"Porter, Cunningham and Tucker",John Patrick,70259655,Net 60
1f8ac785-d43e-48e4-9973-4723138d495c,Cape Verde,all,Export,1218,2113.24,01-11-2021,Furniture,Jacksonberg,146648,2854.93,Sea,Patton Ltd,Kimberly Harmon,7201535,Cash on Delivery
081f7d48-bf27-4b0e-8900-2e4fcbb4b8dc,Sweden,administration,Export,6551,8246.58,01-03-2023,Furniture,North Lisamouth,462861,1682.2,Air,Adams-Charles,Brandi Ochoa,84768469,Cash on Delivery
fc408b2b-133a-4a82-91e1-cdaaa0766bc3,Iceland,public,Export,8719,3573.93,15-02-2022,Clothing,Rodriguezfurt,420906,1672.29,Land,Grimes Ltd,Christopher Johnson,1516645,Cash on Delivery
05327b38-52d3-4371-90ab-659ddae0f7a7,Colombia,government,Import,590,437.7,03-03-2022,Furniture,Laurabury,858672,3122.16,Air,Hunter and Sons,Jason Turner,76350464,Net 60
bafeb9ab-56e4-46e0-94b2-cd3e136e9062,Bouvet Island (Bouvetoya),never,Import,2390,9324.0,04-08-2023,Clothing,Nelsonport,436276,4331.56,Sea,Black-Lucas,Mark Neal,86671707,Net 60
d202de49-bbf9-4566-bc68-39b117c576ea,Eritrea,rule,Import,5733,9411.93,19-05-2022,Furniture,Macdonaldmouth,379737,239.99,Air,Vargas LLC,Joe Lee,90974538,Prepaid
cdd8b9c1-34d8-4816-8969-889ea96228b7,Singapore,how,Import,3039,847.66,24-01-2022,Toys,Parkerfort,119222,1750.72,Land,Hall-Garcia,Emily Gutierrez,33038018,Cash on Delivery
4cc502e1-fc62-47d0-a42e-a50a4dd9d968,Mauritania,throughout,Export,3690,6630.57,17-06-2024,Machinery,Beckfurt,559905,3798.79,Sea,Dougherty PLC,Shannon Cooper,10831775,Net 30
a44b1bab-a85d-47bd-b581-2056d70a4844,Ecuador,bit,Import,9208,3437.47,03-04-2020,Toys,West Vickieton,586506,673.42,Air,"Foster, Mack and Knight",Dr. Mike Mitchell,75178081,Net 60
29f9b835-b3ed-4583-8a16-9a170475d72c,British Indian Ocean Territory (Chagos Archipelago),story,Export,1653,2712.03,06-06-2020,Clothing,Georgemouth,818851,2169.9,Air,Ferguson and Sons,Jennifer Trujillo,3210991,Prepaid
0f3b07e3-9d7a-474c-bcb2-8b77f5d2e1e6,Honduras,bill,Import,9983,7235.56,15-03-2021,Electronics,East Katherine,235545,2669.65,Land,"Cruz, Black and Robinson",Sarah Porter,86222158,Net 30
e34c0a15-0665-44c8-9d45-a871a2fbb50a,North Macedonia,since,Export,7538,4042.07,10-06-2022,Clothing,West Donna,920691,1285.91,Sea,"Dennis, Norton and Ray",Brandon Long,34781962,Net 30
6dcfb027-4faa-408e-acef-2b9ca419e3e9,Bahamas,movement,Import,3862,2906.46,13-06-2020,Clothing,New Christopher,932680,4174.46,Land,"White, Graham and Sellers",Wendy Morrison,80195497,Prepaid
a5bbcebf-d242-4926-a980-d01d8501bca8,Hungary,data,Export,2168,8706.72,19-09-2022,Electronics,Jessicaberg,485254,1576.59,Sea,"Richmond, Brooks and Harris",Michael Rice,59699051,Prepaid
943b2d70-bc26-4f3a-87ed-b957d44d2642,Uganda,kid,Import,4611,3959.76,23-03-2024,Machinery,Jonathonton,982513,4674.98,Sea,Graham PLC,Cynthia Stewart,3993530,Cash on Delivery
e17c5e6c-c395-44dd-b0cd-06852c203c35,Tokelau,brother,Import,5362,6686.61,19-06-2021,Electronics,North Gloria,828677,1195.8,Sea,"Bishop, Coleman and Clark",Mitchell Martinez,32176953,Prepaid
c4e589bb-c0ba-4b83-8459-02374cf22cd4,Thailand,time,Import,9292,3141.64,03-07-2024,Furniture,Port Mitchell,565869,68.16,Land,"Hogan, French and Mendoza",Lindsey Anderson,90565419,Net 60
cab68ee4-0197-4d43-b54c-97c0f19e9ea9,Tajikistan,marriage,Export,345,1648.37,20-04-2020,Clothing,New David,983830,3911.47,Air,Lozano-Smith,Toni Potter,53937130,Prepaid
41175ae3-822f-4f7a-ac63-086ae06ecd8a,Montenegro,cultural,Import,3409,7444.31,20-04-2024,Electronics,New Michellefurt,778255,1345.23,Air,"Sandoval, Jackson and Wood",Caroline Flowers,31997817,Net 60
e54ce0de-6e79-4a92-98b7-f1a2f74f1905,Latvia,cold,Export,1314,6909.77,19-04-2020,Electronics,East Jefferyland,199028,2656.14,Sea,Love-Rose,Linda Murphy,61230900,Cash on Delivery
5bf54664-2ad6-489f-9ce3-7a873c124d36,Isle of Man,development,Import,3866,9834.43,08-06-2024,Clothing,Lake Daniel,345353,2114.45,Land,Griffin-Edwards,Keith Gardner,19794065,Net 60
62f1a30d-4dfa-4e72-b5a9-097867902e19,Liechtenstein,big,Import,5325,3166.99,11-05-2021,Electronics,South Geraldhaven,887899,3548.45,Land,Parker PLC,Timothy Mcfarland,93424345,Net 60
791cf9ec-1d92-4616-a52c-76d50307c03c,Central African Republic,avoid,Import,7494,4362.61,26-07-2023,Toys,Kimberlyhaven,829101,2526.94,Land,Rivera PLC,James Yates,21876563,Net 60
4be8aa6a-4c85-442c-9f48-c1eadc6c55e5,Belize,fast,Export,1027,5372.89,09-05-2023,Furniture,Stewartfurt,164180,1877.24,Land,Hopkins Group,Christine Lozano,14645308,Cash on Delivery
f07b7bde-02ad-4142-9a6d-650427d135e5,French Polynesia,hotel,Import,4405,1118.15,07-06-2022,Clothing,Ramseyshire,977217,2517.24,Air,"Chavez, Martinez and Torres",Raymond Smith,76182146,Cash on Delivery
b6a870a8-6def-480a-a52d-b9ffb1171b47,Bahrain,three,Export,2556,1033.71,27-04-2023,Furniture,Jenniferview,305877,2614.36,Land,Hall Group,Benjamin Brown,83412655,Cash on Delivery
99e8c828-21da-432c-9c68-d4fd0bd7696f,Ukraine,north,Import,665,2045.64,03-12-2023,Electronics,Shawnchester,632959,546.39,Sea,Gomez-Curtis,Nicole Hanson,24630947,Net 30
1b628014-dd9e-46c2-8c5b-dbaec8414016,Timor-Leste,national,Export,9961,574.55,08-11-2022,Clothing,Carrmouth,727312,1345.48,Air,Ellis Ltd,Tammy Hernandez,16427750,Cash on Delivery
5de95471-4d60-4cc6-82f9-91676a71a0e5,Mayotte,onto,Import,6556,501.74,28-12-2022,Clothing,Leonfurt,664774,3611.25,Sea,Young and Sons,Craig Harper,58456025,Net 60
d6ab7ef8-108e-4802-bfee-6114b4c1c0c0,Iraq,wrong,Export,1854,1419.05,11-04-2023,Furniture,East Jacquelineshire,641958,4668.63,Sea,"Smith, Solis and Martin",Travis Daugherty,32935135,Net 30
87f66390-5f23-4e6d-8f35-6b90ad386c4b,Morocco,newspaper,Import,3545,4655.01,19-08-2020,Furniture,South Cathyshire,117101,1348.52,Air,Williams-Mccann,Marcia Ayala,30962021,Cash on Delivery
b50ebf3e-055c-43f9-9af5-d9d56115604d,Paraguay,others,Export,6784,3521.41,19-06-2021,Machinery,Cassidyborough,543605,2294.29,Air,Black-Lindsey,James Brown,14893579,Prepaid
fd5a95ec-c315-48b0-b00e-6a4f254373f8,United States Virgin Islands,ever,Import,4089,4873.84,04-04-2020,Furniture,North Michaelhaven,953313,3121.81,Air,"Wells, Miller and Peters",Rick Barnes,20974761,Net 30
74224d9f-5f38-4f02-ac23-fcf8106191f6,Mayotte,government,Import,75,3248.4,10-09-2022,Electronics,Goodfort,930038,3521.67,Land,Murray-Coleman,Shari Adams,19549439,Net 30
2bf5c089-3a99-425d-a847-d6c48a1d2849,French Polynesia,follow,Import,2097,5387.22,11-02-2024,Electronics,North Jonathan,191284,2601.53,Air,"Soto, Gutierrez and Parks",Suzanne Murphy,52854064,Cash on Delivery
180f7232-79cb-46d2-8251-bdb2776adad8,Belarus,approach,Import,9207,9950.71,25-08-2021,Machinery,Lake Robert,920240,4707.74,Air,"Hebert, Ellison and Olson",Nicole Galvan,46856903,Net 60
e44d9af2-a5e2-4c24-ad92-96e83fe51181,Pakistan,avoid,Export,8148,143.21,06-07-2022,Electronics,Wilsonmouth,528972,2380.61,Land,Carey LLC,Brandon York,72175324,Prepaid
1ad98fed-6008-47bb-8221-61c47e2ae692,Myanmar,professor,Export,2732,5812.12,05-07-2023,Electronics,Beanborough,222754,2946.23,Land,Thompson-Walker,Mark Scott,32895406,Net 30
b8772d29-938d-41b9-ae35-240924d592f6,Pakistan,amount,Import,1203,8599.23,31-10-2021,Toys,Port Tyrone,744594,4026.67,Sea,"White, Garcia and Vasquez",Colleen Pierce,6610205,Net 60
5ae33a0e-6b25-4adb-b2bb-3e4265a0596c,Iran,usually,Export,8768,3149.37,15-03-2020,Clothing,Port Kylechester,547070,4895.38,Air,Wheeler Group,Matthew Aguilar,19036302,Net 30
60e7dd86-ccce-4cf4-8f1b-1892a19b5ebb,Moldova,floor,Export,5556,4877.05,07-07-2024,Electronics,East Larry,308101,3697.26,Land,Valdez Group,Laura Collins,62679210,Cash on Delivery
5e22665e-a072-4777-be87-559efcc3dfce,Lesotho,total,Export,3729,1179.27,10-05-2023,Machinery,Lake Robin,705367,2361.62,Sea,"Johnson, Yoder and Nichols",Rebecca Williams,61297324,Net 60
fe8f5069-42cf-423e-9885-35296c238b5b,Philippines,box,Export,8262,650.07,17-07-2020,Toys,South Johnside,141128,438.01,Sea,King-Carpenter,Michelle Fisher,47499871,Net 30
0f204c42-32eb-473d-9210-917fa3838004,Dominica,TV,Export,3870,4411.0,17-09-2022,Clothing,Kyleberg,931960,192.01,Sea,"Davis, Noble and Russell",Janet Jones,80314951,Cash on Delivery
